,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
preprocess_ID0000003,hdd_10,compute,0,1677065307.0,,,1677065312.0,1677065273.0,1677065301.0,1677065313.0,1677065417.0,1677065356.0,1677065363.0,1677065417.0,1677065422.0,5.0,,1.0,104.0,5.0,28.0,467356066.0,7.0,160257914.0,poseidon,condorpool,poseidon-worker-3-container-0-7,preprocess,/srv/preprocess,,4.3,0,0
nlp_ID0000002,None,compute,0,1677065307.0,,,1677065312.0,1677065273.0,1677065290.0,1677065313.0,1677065587.0,1677065534.0,1677065538.0,1677065587.0,1677065592.0,5.0,,1.0,274.0,5.0,17.0,369033604.0,4.0,2755872.0,poseidon,condorpool,poseidon-worker-1-container-24-31,nlp,/srv/nlp,,1394.8,0,0
eda_ID0000001,None,compute,0,1677065307.0,,,1677065312.0,1677065273.0,1677065293.0,1677065313.0,1677065387.0,1677065335.0,1677065339.0,1677065387.0,1677065392.0,5.0,,1.0,74.0,5.0,20.0,464177772.0,4.0,1197140.0,poseidon,condorpool,poseidon-worker-1-container-40-47,eda,/srv/eda,,35.6,0,0
feature_eng_0_ID0000004,None,compute,0,1677065422.0,,,1677065427.0,1677065389.0,1677065406.0,1677065429.0,1677065472.0,1677065418.0,1677065422.0,1677065472.0,1677065477.0,5.0,,2.0,43.0,5.0,17.0,369949088.0,4.0,893320.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_0,/srv/feature_eng_0,,5.3,0,0
feature_eng_1_ID0000005,hdd_10,compute,0,1677065422.0,,,1677065427.0,1677065388.0,1677065408.0,1677065429.0,1677065577.0,1677065516.0,1677065526.0,1677065577.0,1677065582.0,5.0,,2.0,148.0,5.0,20.0,528250191.0,10.0,393324463.0,poseidon,condorpool,poseidon-worker-3-container-0-7,feature_eng_1,/srv/feature_eng_1,,15.8,0,0
feature_eng_4_ID0000008,hdd_10,compute,0,1677065582.0,,,1677065587.0,1677065548.0,1677065569.0,1677065588.0,1677065957.0,1677065881.0,1677065906.0,1677065957.0,1677065962.0,5.0,,1.0,369.0,5.0,21.0,761328752.0,25.0,1201824259.0,poseidon,condorpool,poseidon-worker-3-container-0-7,feature_eng_4,/srv/feature_eng_4,,50.1,0,0
feature_eng_3_ID0000007,None,compute,0,1677065582.0,,,1677065587.0,1677065548.0,1677065569.0,1677065588.0,1677065757.0,1677065686.0,1677065708.0,1677065757.0,1677065762.0,5.0,,1.0,169.0,5.0,21.0,762217561.0,22.0,1179971921.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_3,/srv/feature_eng_3,,104.4,0,0
feature_eng_2_ID0000006,hdd_10,compute,0,1677065582.0,,,1677065587.0,1677065549.0,1677065573.0,1677065589.0,1677066102.0,1677065881.0,1677065914.0,1677066102.0,1677066107.0,5.0,,2.0,513.0,5.0,24.0,761320658.0,33.0,1748107178.0,poseidon,condorpool,poseidon-worker-3-container-0-7,feature_eng_2,/srv/feature_eng_2,,280.3,0,0
feature_eng_5_ID0000009,None,compute,0,1677065582.0,,,1677065587.0,1677065548.0,1677065570.0,1677065588.0,1677065862.0,1677065797.0,1677065811.0,1677065862.0,1677065867.0,5.0,,1.0,274.0,5.0,22.0,856820455.0,14.0,655540227.0,poseidon,condorpool,poseidon-worker-1-container-24-31,feature_eng_5,/srv/feature_eng_5,,217.0,0,0
stage_out_local_condorpool_1_0,None,transfer,0,1677065582.0,,,1677065587.0,,,1677065587.0,1677065597.0,1677065587.0,1677065592.0,1677065597.0,1677065602.0,5.0,,0.0,10.0,5.0,,,5.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.2,0,0
stage_out_local_condorpool_0_0,None,transfer,0,1677065592.0,,,1677065597.0,,,1677065597.0,1677065607.0,1677065598.0,1677065602.0,1677065607.0,1677065612.0,5.0,,0.0,10.0,5.0,,,4.0,164210926.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.1,0,0
register_condorpool_1_0,None,auxiliary,0,1677065602.0,,,1677065607.0,,,1677065608.0,1677065612.0,,,1677065612.0,1677065617.0,5.0,,1.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/pegasus.12669015022375708612.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/feature_eng_1_ID0000005.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/feature_eng_0_ID0000004.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/register_condorpool_1_0.in",3.0,0,0
register_condorpool_0_0,None,auxiliary,0,1677065612.0,,,1677065617.0,,,1677065617.0,1677065622.0,,,1677065622.0,1677065627.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/pegasus.12669015022375708612.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/nlp_ID0000002.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/eda_ID0000001.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/preprocess_ID0000003.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/register_condorpool_0_0.in",3.0,0,0
stage_out_local_condorpool_2_0,None,transfer,0,1677066107.0,,,1677066112.0,,,1677066112.0,1677066137.0,1677066113.0,1677066132.0,1677066137.0,1677066142.0,5.0,,0.0,25.0,5.0,,,19.0,4785443585.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,21.0,0,0
feature_merge_ID0000010,hdd_10,compute,0,1677066107.0,,,1677066112.0,1677066073.0,1677066141.0,1677066114.0,1677067008.0,1677066907.0,1677066956.0,1677067008.0,1677067013.0,5.0,,2.0,894.0,5.0,68.0,5155397110.0,49.0,2993643458.0,poseidon,condorpool,poseidon-worker-3-container-0-7,feature_merge,/srv/feature_merge,,63.7,0,0
register_condorpool_2_0,None,auxiliary,0,1677066142.0,,,1677066147.0,,,1677066147.0,1677066152.0,,,1677066152.0,1677066157.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/pegasus.12669015022375708612.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/feature_eng_5_ID0000009.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/feature_eng_2_ID0000006.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/feature_eng_3_ID0000007.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/feature_eng_4_ID0000008.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/register_condorpool_2_0.in",3.1,0,0
stage_inter_local_xgboost_model_ID0000021_0,None,transfer,0,1677067013.0,,,1677067018.0,1677067018.0,1677067047.0,1677067018.0,1677067054.0,,,1677067054.0,1677067059.0,5.0,,0.0,36.0,5.0,29.0,2646308508.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,9.1,0,0
stage_inter_local_xgboost_hp_tuning_workflow_ID0000015_0,None,transfer,0,1677067013.0,,,1677067018.0,1677067018.0,1677067020.0,1677067018.0,1677067028.0,,,1677067028.0,1677067033.0,5.0,,0.0,10.0,5.0,2.0,826.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.3,0,0
stage_inter_local_model_predict_ID0000022_0,None,transfer,0,1677067013.0,,,1677067018.0,1677067018.0,1677067022.0,1677067018.0,1677067028.0,,,1677067028.0,1677067033.0,5.0,,0.0,10.0,5.0,4.0,54050130.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_out_local_condorpool_3_0,None,transfer,0,1677067013.0,,,1677067018.0,,,1677067018.0,1677067049.0,1677067018.0,1677067042.0,1677067049.0,1677067054.0,5.0,,0.0,31.0,5.0,,,24.0,2993643458.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,14.5,0,0
stage_inter_local_xgboost_model_ID0000013_0,None,transfer,0,1677067013.0,,,1677067018.0,1677067018.0,1677067026.0,1677067018.0,1677067033.0,,,1677067033.0,1677067039.0,5.0,,0.0,15.0,6.0,8.0,269346726.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.3,0,0
stage_inter_local_model_predict_ID0000014_0,None,transfer,0,1677067013.0,,,1677067018.0,1677067018.0,1677067022.0,1677067018.0,1677067028.0,,,1677067028.0,1677067033.0,5.0,,0.0,10.0,5.0,4.0,4411696.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
xgboost_hp_tuning_workflow_ID0000015,None,compute,0,1677067033.0,,,1677067039.0,,,1677067039.0,1677067049.0,,,1677067049.0,1677067054.0,6.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit.novalocal,xgboost_hp_tuning_workflow,/var/spool/condor/local_univ_execute/dir_2226370/xgboost_hp_tuning_workflow,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/xgboost_hp_tuning_workflow_ID0000015.sh,0.1,0,0
xgboost_hp_tuning_workflow_ID0000011,None,compute,0,1677067033.0,,,1677067039.0,,,1677067039.0,1677067049.0,,,1677067049.0,1677067054.0,6.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit.novalocal,xgboost_hp_tuning_workflow,/var/spool/condor/local_univ_execute/dir_2226371/xgboost_hp_tuning_workflow,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/xgboost_hp_tuning_workflow_ID0000011.sh,0.1,0,0
xgboost_hp_tuning_workflow_ID0000019,None,compute,0,1677067033.0,,,1677067039.0,,,1677067039.0,1677067049.0,,,1677067049.0,1677067054.0,6.0,,0.0,10.0,5.0,,,,,poseidon,local,poseidon-submit.novalocal,xgboost_hp_tuning_workflow,/var/spool/condor/local_univ_execute/dir_2226376/xgboost_hp_tuning_workflow,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/xgboost_hp_tuning_workflow_ID0000019.sh,0.1,0,0
register_condorpool_3_0,None,auxiliary,0,1677067054.0,,,1677067059.0,,,1677067060.0,1677067064.0,,,1677067064.0,1677067069.0,5.0,,1.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/pegasus.12669015022375708612.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/feature_merge_ID0000010.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/register_condorpool_3_0.in,2.9,0,0
pegasus-plan_ID0000016,None,subwf,0,1677067054.0,1677067054.0,1677067060.0,1677067064.0,,,1677067064.0,1677067390.0,,,,,0.0,6.0,0.0,326.0,,,,,,poseidon,local,poseidon-submit,condor::dagman,/usr/bin/condor_dagman,-p 0  -f -l . -Notification never -Debug 3 -Lockfile xgboost_hp_tuning_group_1.dag.lock -Dag xgboost_hp_tuning_group_1.dag -AllowVersionMismatch  -AutoRescue 1 -DoRescueFrom 0,0.0,0,0
pegasus-plan_ID0000012,None,subwf,0,1677067054.0,1677067054.0,1677067060.0,1677067064.0,,,1677067064.0,1677067435.0,,,,,0.0,6.0,0.0,371.0,,,,,,poseidon,local,poseidon-submit,condor::dagman,/usr/bin/condor_dagman,-p 0  -f -l . -Notification never -Debug 3 -Lockfile xgboost_hp_tuning_group_0.dag.lock -Dag xgboost_hp_tuning_group_0.dag -AllowVersionMismatch  -AutoRescue 1 -DoRescueFrom 0,0.0,0,0
stage_out_local_local_4_0,None,transfer,0,1677067054.0,,,1677067059.0,,,1677067059.0,1677067074.0,1677067060.0,1677067064.0,1677067074.0,1677067079.0,5.0,,0.0,15.0,5.0,,,4.0,85038.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
pegasus-plan_ID0000020,None,subwf,0,1677067054.0,1677067054.0,1677067059.0,1677067064.0,,,1677067064.0,1677068205.0,,,,,0.0,5.0,0.0,1141.0,,,,,,poseidon,local,poseidon-submit,condor::dagman,/usr/bin/condor_dagman,-p 0  -f -l . -Notification never -Debug 3 -Lockfile xgboost_hp_tuning_group_2.dag.lock -Dag xgboost_hp_tuning_group_2.dag -AllowVersionMismatch  -AutoRescue 1 -DoRescueFrom 0,0.0,0,0
create_dir_predict-future-sales-hp-tuning_0_condorpool_pegasus-plan_ID0000012,None,auxiliary,0,1677067064.0,,,1677067065.0,,,1677067069.0,1677067075.0,,,1677067075.0,1677067080.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L xgboost_hp_tuning_group_0 -T 2023-02-22T11:57:37+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales-hp-tuning_0_condorpool_pegasus-plan_ID0000016,None,auxiliary,0,1677067064.0,,,1677067065.0,,,1677067069.0,1677067075.0,,,1677067075.0,1677067080.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L xgboost_hp_tuning_group_1 -T 2023-02-22T11:57:37+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales-hp-tuning_0_condorpool_pegasus-plan_ID0000020,None,auxiliary,0,1677067064.0,,,1677067065.0,,,1677067069.0,1677067075.0,,,1677067075.0,1677067080.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L xgboost_hp_tuning_group_2 -T 2023-02-22T11:57:37+00:00 pegasus-transfer,0.3,0,0
register_local_4_0,None,auxiliary,0,1677067079.0,,,1677067084.0,,,1677067084.0,1677067089.0,,,1677067089.0,1677067094.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/pegasus.12669015022375708612.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/xgboost_hp_tuning_workflow_ID0000011.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/xgboost_hp_tuning_workflow_ID0000019.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/xgboost_hp_tuning_workflow_ID0000015.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0086/00/00/register_local_4_0.in",2.9,0,0
stage_in_local_condorpool_0_2_pegasus-plan_ID0000012,None,transfer,0,1677067080.0,,,1677067085.0,1677067086.0,1677067098.0,1677067086.0,1677067105.0,,,1677067105.0,1677067110.0,5.0,,1.0,19.0,5.0,12.0,735985664.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L xgboost_hp_tuning_group_0 -T 2023-02-22T11:57:37+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,4.5,0,0
stage_in_local_condorpool_0_0_pegasus-plan_ID0000016,None,transfer,0,1677067080.0,,,1677067085.0,1677067086.0,1677067090.0,1677067086.0,1677067100.0,,,1677067100.0,1677067105.0,5.0,,1.0,14.0,5.0,4.0,12142.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L xgboost_hp_tuning_group_1 -T 2023-02-22T11:57:37+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_1_0_pegasus-plan_ID0000016,None,transfer,0,1677067080.0,,,1677067085.0,1677067086.0,1677067090.0,1677067086.0,1677067095.0,,,1677067095.0,1677067100.0,5.0,,1.0,9.0,5.0,4.0,2874.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L xgboost_hp_tuning_group_1 -T 2023-02-22T11:57:37+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.5,0,0
