,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
individuals_ID0000033,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753340.0,1658753340.0,1658753345.0,5.0,,6.0,3207.0,5.0,881.0,2539481399.0,5.0,1455589.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_5070/pegasus.sGrYGyfu0/individuals,,2263.7,0,0
individuals_ID0000039,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753095.0,1658753095.0,1658753100.0,5.0,,6.0,2962.0,5.0,230.0,2539481399.0,5.0,1272740.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_5249/pegasus.a6Hg45SKg/individuals,,2440.4,0,0
individuals_ID0000038,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752769.0,1658752769.0,1658752774.0,5.0,,6.0,2636.0,5.0,235.0,2539481399.0,4.0,1986884.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_8565/pegasus.x2at4O5W2/individuals,,2327.6,0,0
individuals_ID0000037,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752714.0,1658752714.0,1658752719.0,5.0,,6.0,2581.0,5.0,237.0,2539481399.0,4.0,1533007.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_7515/pegasus.QYjClTGUV/individuals,,2320.3,0,0
individuals_ID0000021,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753110.0,1658753110.0,1658753115.0,5.0,,6.0,2977.0,5.0,232.0,2539481399.0,4.0,1385203.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_4559/pegasus.02tt6mw7d/individuals,,2426.7,0,0
individuals_ID0000020,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752955.0,1658752955.0,1658752960.0,5.0,,6.0,2822.0,5.0,184.0,2539481399.0,5.0,1521306.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_4156/pegasus.sbIFhPhDB/individuals,,2301.3,0,0
individuals_ID0000025,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752995.0,1658752995.0,1658753000.0,5.0,,6.0,2862.0,5.0,230.0,2539481399.0,4.0,2145690.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_4377/pegasus.PHSIPrhh5/individuals,,2315.8,0,0
individuals_ID0000024,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752724.0,1658752724.0,1658752729.0,5.0,,6.0,2591.0,5.0,207.0,2539481399.0,5.0,1418311.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_5012/pegasus.fwRC9lOU1/individuals,,2318.0,0,0
individuals_ID0000023,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752724.0,1658752724.0,1658752729.0,5.0,,6.0,2591.0,5.0,232.0,2539481399.0,5.0,1544027.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_9954/pegasus.gb8ZWxdWq/individuals,,2295.3,0,0
individuals_ID0000022,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752674.0,1658752674.0,1658752679.0,5.0,,6.0,2541.0,5.0,206.0,2539481399.0,5.0,1057184.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_6698/pegasus.jWPU57t09/individuals,,2310.3,0,0
individuals_ID0000034,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753455.0,1658753455.0,1658753460.0,5.0,,6.0,3322.0,5.0,850.0,2539481399.0,4.0,1553175.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_5087/pegasus.Tb8w1MaJp/individuals,,2366.3,0,0
individuals_ID0000029,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752985.0,1658752985.0,1658752990.0,5.0,,6.0,2852.0,5.0,209.0,2539481399.0,4.0,1919023.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_4591/pegasus.vu5emq5vV/individuals,,2320.7,0,0
individuals_ID0000040,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752714.0,1658752714.0,1658752719.0,5.0,,6.0,2581.0,5.0,246.0,2539481399.0,4.0,1023786.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_9956/pegasus.v6cpvzqOa/individuals,,2312.2,0,0
individuals_ID0000042,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753040.0,1658753040.0,1658753045.0,5.0,,6.0,2907.0,5.0,178.0,2539481399.0,5.0,1083051.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_4158/pegasus.rr3jE3vLW/individuals,,2413.0,0,0
individuals_ID0000061,compute,0,1658750122.0,,,1658750132.0,1658752733.0,1658754771.0,1658754771.0,1658754776.0,10.0,,2601.0,2038.0,5.0,56.0,2539402330.0,5.0,2623081.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_12063/pegasus.UsyIivECq/individuals,,1961.3,0,0
individuals_ID0000060,compute,0,1658750122.0,,,1658750132.0,1658752733.0,1658754866.0,1658754866.0,1658754871.0,10.0,,2601.0,2133.0,5.0,54.0,2539402330.0,4.0,3936589.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_9397/pegasus.EDoXiuS8i/individuals,,1984.6,0,0
individuals_ID0000065,compute,0,1658750122.0,,,1658750127.0,1658752733.0,1658754796.0,1658754796.0,1658754801.0,5.0,,2606.0,2063.0,5.0,50.0,2539402330.0,5.0,1642107.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_8794/pegasus.TPjtnfiXq/individuals,,1993.3,0,0
individuals_ID0000064,compute,0,1658750122.0,,,1658750127.0,1658752733.0,1658754776.0,1658754776.0,1658754781.0,5.0,,2606.0,2043.0,5.0,54.0,2539402330.0,5.0,1899917.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_9746/pegasus.jGIYjeAx2/individuals,,1965.0,0,0
individuals_ID0000063,compute,0,1658750122.0,,,1658750127.0,1658752732.0,1658754771.0,1658754771.0,1658754776.0,5.0,,2605.0,2039.0,5.0,46.0,2539402330.0,5.0,2938428.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_12062/pegasus.n2QO1MhhX/individuals,,1967.9,0,0
individuals_ID0000062,compute,0,1658750122.0,,,1658750127.0,1658752732.0,1658754791.0,1658754791.0,1658754796.0,5.0,,2605.0,2059.0,5.0,49.0,2539402330.0,4.0,2082535.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_8793/pegasus.3fAcAKDYd/individuals,,1986.3,0,0
individuals_ID0000102,compute,0,1658750122.0,,,1658750127.0,1658752732.0,1658754851.0,1658754851.0,1658754856.0,5.0,,2605.0,2119.0,5.0,55.0,2539402330.0,5.0,1460581.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_9396/pegasus.fb2snu9SH/individuals,,1965.3,0,0
individuals_ID0000069,compute,0,1658750122.0,,,1658750127.0,1658752732.0,1658754816.0,1658754816.0,1658754821.0,5.0,,2605.0,2084.0,5.0,50.0,2539402330.0,4.0,1596036.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_9745/pegasus.CwHjnvuJB/individuals,,2014.7,0,0
individuals_ID0000101,compute,0,1658750122.0,,,1658750127.0,1658752732.0,1658754786.0,1658754786.0,1658754791.0,5.0,,2605.0,2054.0,5.0,29.0,2539402330.0,5.0,1583306.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_7028/pegasus.R6jHSfPTJ/individuals,,2002.7,0,0
individuals_ID0000068,compute,0,1658750122.0,,,1658750127.0,1658752732.0,1658754761.0,1658754761.0,1658754766.0,5.0,,2605.0,2029.0,5.0,30.0,2539402330.0,4.0,931928.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_8739/pegasus.f0VWgYbh9/individuals,,1979.4,0,0
individuals_ID0000041,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752794.0,1658752794.0,1658752799.0,5.0,,6.0,2661.0,5.0,268.0,2539481399.0,5.0,1374608.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_5014/pegasus.USu7ummaI/individuals,,2326.4,0,0
individuals_ID0000100,compute,0,1658750122.0,,,1658750127.0,1658752732.0,1658754761.0,1658754761.0,1658754766.0,5.0,,2605.0,2029.0,5.0,30.0,2539402330.0,5.0,1855542.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_10590/pegasus.kryv18SDo/individuals,,1978.3,0,0
individuals_ID0000066,compute,0,1658750122.0,,,1658750127.0,1658752672.0,1658754746.0,1658754746.0,1658754751.0,5.0,,2545.0,2074.0,5.0,30.0,2539402330.0,5.0,894960.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_11715/pegasus.jzAG8RE07/individuals,,2022.8,0,0
individuals_ID0000050,compute,0,1658750122.0,,,1658750127.0,1658752672.0,1658754721.0,1658754721.0,1658754726.0,5.0,,2545.0,2049.0,5.0,29.0,2539481399.0,5.0,1804175.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_8460/pegasus.bK5YvS5Cl/individuals,,1996.8,0,0
individuals_ID0000054,compute,0,1658750122.0,,,1658750127.0,1658752672.0,1658754731.0,1658754731.0,1658754736.0,5.0,,2545.0,2059.0,5.0,30.0,2539402330.0,5.0,1204671.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_8445/pegasus.UCqOZZdHt/individuals,,2007.8,0,0
individuals_ID0000053,compute,0,1658750122.0,,,1658750127.0,1658752672.0,1658754646.0,1658754646.0,1658754651.0,5.0,,2545.0,1974.0,5.0,29.0,2539402330.0,4.0,880597.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_10613/pegasus.tlP3QSdll/individuals,,1919.8,0,0
individuals_ID0000058,compute,0,1658750122.0,,,1658750127.0,1658752672.0,1658754721.0,1658754721.0,1658754726.0,5.0,,2545.0,2049.0,5.0,30.0,2539402330.0,5.0,2853455.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_9092/pegasus.MCh6jFKPL/individuals,,1998.4,0,0
individuals_ID0000057,compute,0,1658750122.0,,,1658750127.0,1658752672.0,1658754726.0,1658754726.0,1658754731.0,5.0,,2545.0,2054.0,5.0,30.0,2539402330.0,4.0,2428623.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_9475/pegasus.zBpewKljf/individuals,,1999.4,0,0
individuals_ID0000056,compute,0,1658750122.0,,,1658750127.0,1658752612.0,1658754661.0,1658754661.0,1658754666.0,5.0,,2485.0,2049.0,5.0,29.0,2539402330.0,4.0,1942840.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_10300/pegasus.dc2aPUMMx/individuals,,1999.9,0,0
individuals_ID0000055,compute,0,1658750122.0,,,1658750127.0,1658752552.0,1658754586.0,1658754586.0,1658754591.0,5.0,,2425.0,2034.0,5.0,29.0,2539402330.0,5.0,1056364.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_10326/pegasus.4sQRoW8XX/individuals,,1982.8,0,0
individuals_ID0000059,compute,0,1658750122.0,,,1658750127.0,1658751186.0,1658753460.0,1658753460.0,1658753465.0,5.0,,1059.0,2274.0,5.0,29.0,2539402330.0,5.0,2095532.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_8260/pegasus.g5IvRbg0Q/individuals,,2221.3,0,0
individuals_ID0000043,compute,0,1658750122.0,,,1658750127.0,1658751186.0,1658753460.0,1658753460.0,1658753465.0,5.0,,1059.0,2274.0,5.0,29.0,2539481399.0,5.0,1197622.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_8609/pegasus.AxHqGyQp2/individuals,,2220.1,0,0
individuals_ID0000067,compute,0,1658750122.0,,,1658750127.0,1658752672.0,1658754686.0,1658754686.0,1658754691.0,5.0,,2545.0,2014.0,5.0,30.0,2539402330.0,4.0,741956.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_6763/pegasus.vSEChWwSq/individuals,,1963.3,0,0
individuals_ID0000028,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752739.0,1658752739.0,1658752744.0,5.0,,6.0,2606.0,5.0,266.0,2539481399.0,4.0,1930578.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_6687/pegasus.yz44pADBR/individuals,,2319.1,0,0
sifting_ID0000052,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658751188.0,1658751188.0,1658751193.0,5.0,,6.0,1055.0,5.0,158.0,1580481751.0,5.0,1636846.0,poseidon,condorpool,worker2-container-32-35,sifting,/var/lib/condor/execute/dir_7168/pegasus.oLopjLU2n/sifting,,5.4,0,0
individuals_ID0000026,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752990.0,1658752990.0,1658752995.0,5.0,,6.0,2857.0,5.0,223.0,2539481399.0,4.0,2819068.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_4744/pegasus.fYsniVFOf/individuals,,2342.7,0,0
individuals_ID0000085,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753340.0,1658753340.0,1658753345.0,5.0,,6.0,3207.0,5.0,853.0,2539402330.0,4.0,2501686.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_5083/pegasus.P6E7uoEr6/individuals,,2295.6,0,0
individuals_ID0000084,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752664.0,1658752664.0,1658752669.0,5.0,,6.0,2531.0,5.0,196.0,2539402330.0,5.0,1345293.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_7514/pegasus.fNAhxwkeK/individuals,,2267.3,0,0
individuals_ID0000009,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752734.0,1658752734.0,1658752739.0,5.0,,6.0,2601.0,5.0,257.0,2539481399.0,4.0,1376764.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_8561/pegasus.ESwHJHhHS/individuals,,2321.7,0,0
individuals_ID0000008,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753130.0,1658753130.0,1658753135.0,5.0,,6.0,2997.0,5.0,230.0,2539481399.0,5.0,1234495.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_4374/pegasus.BEFIyD5LS/individuals,,2450.8,0,0
individuals_ID0000003,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753040.0,1658753040.0,1658753045.0,5.0,,6.0,2907.0,5.0,179.0,2539481399.0,4.0,1236928.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_4153/pegasus.vPBfv1DVP/individuals,,2408.8,0,0
individuals_ID0000002,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752674.0,1658752674.0,1658752679.0,5.0,,6.0,2541.0,5.0,264.0,2539481399.0,4.0,1261219.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_5009/pegasus.45ioROOE0/individuals,,2254.2,0,0
individuals_ID0000089,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752664.0,1658752664.0,1658752669.0,5.0,,6.0,2531.0,5.0,208.0,2539402330.0,5.0,1012729.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_9951/pegasus.qD6jtwWCz/individuals,,2301.8,0,0
individuals_ID0000001,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752929.0,1658752929.0,1658752935.0,5.0,,6.0,2796.0,6.0,202.0,2539481399.0,4.0,1064606.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_4556/pegasus.rAHhoFWpV/individuals,,2304.7,0,0
individuals_ID0000088,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752739.0,1658752739.0,1658752744.0,5.0,,6.0,2606.0,5.0,254.0,2539402330.0,4.0,1229216.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_6695/pegasus.qHawBJSSE/individuals,,2328.0,0,0
individuals_ID0000007,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658752995.0,1658752995.0,1658753000.0,5.0,,6.0,2862.0,5.0,154.0,2539481399.0,4.0,1044344.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_4588/pegasus.v04ihDRxt/individuals,,2393.1,0,0
individuals_ID0000006,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658752794.0,1658752794.0,1658752799.0,5.0,,5.0,2662.0,5.0,269.0,2539481399.0,4.0,1323682.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_6684/pegasus.ViOyBklCZ/individuals,,2339.1,0,0
individuals_ID0000005,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658753390.0,1658753390.0,1658753395.0,5.0,,5.0,3258.0,5.0,720.0,2539481399.0,4.0,1044116.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_5097/pegasus.JLfISbdGO/individuals,,2249.3,0,0
individuals_ID0000004,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658753175.0,1658753175.0,1658753180.0,5.0,,5.0,3043.0,5.0,218.0,2539481399.0,4.0,1423297.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_4741/pegasus.GWmC4M03D/individuals,,2535.5,0,0
individuals_ID0000072,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658753120.0,1658753120.0,1658753125.0,5.0,,5.0,2988.0,5.0,637.0,2539402330.0,4.0,1546711.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_5021/pegasus.IDRmvN2FS/individuals,,2328.8,0,0
individuals_ID0000027,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753350.0,1658753350.0,1658753355.0,5.0,,6.0,3217.0,5.0,820.0,2539481399.0,5.0,1705133.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_5100/pegasus.Xf39rNV5S/individuals,,2305.4,0,0
individuals_ID0000070,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658752639.0,1658752639.0,1658752644.0,5.0,,5.0,2507.0,5.0,194.0,2539402330.0,5.0,1699905.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_7163/pegasus.Pn6ltwBrT/individuals,,2248.7,0,0
individuals_ID0000076,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658753370.0,1658753370.0,1658753375.0,5.0,,5.0,3238.0,5.0,907.0,2539402330.0,4.0,1833112.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_5133/pegasus.Ri1oUEjUz/individuals,,2295.2,0,0
individuals_ID0000075,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658753135.0,1658753135.0,1658753140.0,5.0,,5.0,3003.0,5.0,640.0,2539402330.0,5.0,1990471.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_5065/pegasus.foPeW6VK3/individuals,,2314.8,0,0
individuals_ID0000074,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658752935.0,1658752935.0,1658752940.0,5.0,,5.0,2803.0,5.0,168.0,2539402330.0,4.0,1291394.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_5287/pegasus.aNkswBqXV/individuals,,2316.4,0,0
individuals_ID0000073,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658752965.0,1658752965.0,1658752970.0,5.0,,5.0,2833.0,5.0,199.0,2539402330.0,5.0,1792038.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_5244/pegasus.jqPtcuZUj/individuals,,2339.5,0,0
individuals_ID0000079,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658753120.0,1658753120.0,1658753125.0,5.0,,5.0,2988.0,5.0,593.0,2539402330.0,5.0,2078040.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_5082/pegasus.VdBBIUeXP/individuals,,2316.5,0,0
individuals_ID0000078,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658752679.0,1658752679.0,1658752684.0,5.0,,5.0,2547.0,5.0,219.0,2539402330.0,4.0,2199288.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_7512/pegasus.98SlEzfc2/individuals,,2301.6,0,0
individuals_ID0000077,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658752604.0,1658752604.0,1658752609.0,5.0,,5.0,2472.0,5.0,205.0,2539402330.0,5.0,1645542.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_8560/pegasus.P8bGkYx4m/individuals,,2243.8,0,0
individuals_ID0000086,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753090.0,1658753090.0,1658753095.0,5.0,,6.0,2957.0,5.0,238.0,2539402330.0,5.0,1713640.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_5245/pegasus.xMFRfyi7p/individuals,,2397.5,0,0
individuals_ID0000087,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753040.0,1658753040.0,1658753045.0,5.0,,6.0,2907.0,5.0,170.0,2539402330.0,5.0,1574944.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_5288/pegasus.YbsyEdZPr/individuals,,2418.7,0,0
individuals_ID0000071,compute,0,1658750122.0,,,1658750127.0,1658750132.0,1658752539.0,1658752539.0,1658752544.0,5.0,,5.0,2407.0,5.0,148.0,2539402330.0,4.0,1701982.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_8602/pegasus.LK2zdhMFO/individuals,,2235.8,0,0
individuals_ID0000081,compute,0,1658750122.0,,,1658750127.0,1658750133.0,1658753220.0,1658753220.0,1658753225.0,5.0,,6.0,3087.0,5.0,623.0,2539402330.0,4.0,1447941.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_5134/pegasus.DXCzt0DxI/individuals,,2420.4,0,0
