,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
individuals_ID0000036,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815980.0,1658815980.0,1658815985.0,5.0,,6.0,2467.0,5.0,170.0,2539481399.0,5.0,844729.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_108/pegasus.atsXmYRgy/individuals,,2274.7,0,0
sifting_ID0000104,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658813682.0,1658813682.0,1658813687.0,5.0,,6.0,169.0,5.0,143.0,1708159164.0,4.0,1055195.0,poseidon,condorpool,worker1-container-0-3,sifting,/var/lib/condor/execute/dir_100/pegasus.olQWw2A2S/sifting,,5.1,0,0
individuals_ID0000035,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658817423.0,1658817423.0,1658817428.0,5.0,,6.0,3910.0,5.0,206.0,2539481399.0,4.0,2879959.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_100/pegasus.bCaIa0i49/individuals,,2058.9,0,0
individuals_ID0000033,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658816055.0,1658816055.0,1658816060.0,5.0,,6.0,2542.0,5.0,195.0,2539481399.0,4.0,1455919.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_106/pegasus.pUxNUeXzc/individuals,,2327.6,0,0
individuals_ID0000039,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815990.0,1658815990.0,1658815995.0,5.0,,6.0,2477.0,5.0,207.0,2539481399.0,4.0,1272771.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_105/pegasus.fJsPihbj6/individuals,,2244.2,0,0
individuals_ID0000038,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815864.0,1658815864.0,1658815869.0,5.0,,6.0,2351.0,5.0,110.0,2539481399.0,5.0,1987151.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_108/pegasus.kPEGpzl9I/individuals,,2220.1,0,0
individuals_ID0000037,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658818063.0,1658818063.0,1658818068.0,5.0,,6.0,4550.0,5.0,170.0,2539481399.0,5.0,1533524.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_98/pegasus.4LwH1pm1l/individuals,,2045.7,0,0
individuals_ID0000021,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815954.0,1658815954.0,1658815959.0,5.0,,6.0,2441.0,5.0,196.0,2539481399.0,4.0,1385338.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_105/pegasus.6Ld66OMBv/individuals,,2223.5,0,0
individuals_ID0000020,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815954.0,1658815954.0,1658815959.0,5.0,,6.0,2441.0,5.0,189.0,2539481399.0,5.0,1521460.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_102/pegasus.1ZW21fz4t/individuals,,2220.7,0,0
individuals_ID0000025,compute,0,1658813502.0,,,1658813507.0,1658813514.0,1658816471.0,1658816471.0,1658816476.0,5.0,,7.0,2957.0,5.0,226.0,2539481399.0,4.0,2146147.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_107/pegasus.OZyHSwhor/individuals,,2224.6,0,0
individuals_ID0000024,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815975.0,1658815975.0,1658815980.0,5.0,,6.0,2462.0,5.0,166.0,2539481399.0,5.0,1418576.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_102/pegasus.OqlWhLsLQ/individuals,,2273.5,0,0
individuals_ID0000023,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815869.0,1658815869.0,1658815874.0,5.0,,6.0,2356.0,5.0,112.0,2539481399.0,4.0,1544115.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_106/pegasus.TIkM11JQZ/individuals,,2224.3,0,0
individuals_ID0000022,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658818128.0,1658818128.0,1658818133.0,5.0,,6.0,4615.0,5.0,222.0,2539481399.0,4.0,1057793.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_98/pegasus.jx79xPTJl/individuals,,2008.3,0,0
individuals_ID0000034,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815879.0,1658815879.0,1658815884.0,5.0,,6.0,2366.0,5.0,122.0,2539481399.0,5.0,1553167.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_108/pegasus.baeoKk8U3/individuals,,2222.9,0,0
individuals_ID0000029,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658817918.0,1658817918.0,1658817923.0,5.0,,6.0,4405.0,5.0,145.0,2539481399.0,5.0,1919481.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_97/pegasus.dLolX7Fkt/individuals,,2137.0,0,0
individuals_ID0000040,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658816030.0,1658816030.0,1658816035.0,5.0,,6.0,2517.0,5.0,181.0,2539481399.0,4.0,1024041.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_107/pegasus.lzdW4S5nW/individuals,,2311.9,0,0
individuals_ID0000042,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658816020.0,1658816020.0,1658816025.0,5.0,,6.0,2507.0,5.0,154.0,2539481399.0,4.0,1083256.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_104/pegasus.CPO4ctuZY/individuals,,2328.0,0,0
individuals_ID0000061,compute,0,1658813502.0,,,1658813512.0,1658815993.0,1658818038.0,1658818038.0,1658818043.0,10.0,,2481.0,2045.0,5.0,29.0,2539402330.0,5.0,2622995.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_2127/pegasus.f2gnYskjU/individuals,,1990.8,0,0
individuals_ID0000060,compute,0,1658813502.0,,,1658813512.0,1658815994.0,1658818063.0,1658818063.0,1658818068.0,10.0,,2482.0,2069.0,5.0,33.0,2539402330.0,4.0,3936757.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_2519/pegasus.U20cZPc6s/individuals,,2011.1,0,0
individuals_ID0000065,compute,0,1658813502.0,,,1658813507.0,1658815993.0,1658817988.0,1658817988.0,1658817993.0,5.0,,2486.0,1995.0,5.0,29.0,2539402330.0,4.0,1642091.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_1875/pegasus.nkxhUf3Ji/individuals,,1944.3,0,0
individuals_ID0000064,compute,0,1658813502.0,,,1658813507.0,1658815993.0,1658818018.0,1658818018.0,1658818023.0,5.0,,2486.0,2025.0,5.0,30.0,2539402330.0,5.0,1899744.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_2100/pegasus.wa62BtVwh/individuals,,1975.3,0,0
individuals_ID0000063,compute,0,1658813502.0,,,1658813507.0,1658815993.0,1658818063.0,1658818063.0,1658818068.0,5.0,,2486.0,2070.0,5.0,29.0,2539402330.0,5.0,2938477.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_1878/pegasus.gP49xbYJi/individuals,,2017.6,0,0
individuals_ID0000062,compute,0,1658813502.0,,,1658813507.0,1658815993.0,1658817993.0,1658817993.0,1658817998.0,5.0,,2486.0,2000.0,5.0,30.0,2539402330.0,4.0,2082485.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_2115/pegasus.zxnambO1m/individuals,,1948.8,0,0
individuals_ID0000102,compute,0,1658813502.0,,,1658813507.0,1658815993.0,1658818003.0,1658818003.0,1658818008.0,5.0,,2486.0,2010.0,5.0,29.0,2539402330.0,4.0,1460361.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_2112/pegasus.NNeQtIJmy/individuals,,1957.6,0,0
individuals_ID0000069,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658818008.0,1658818008.0,1658818013.0,5.0,,2426.0,2075.0,5.0,68.0,2539402330.0,5.0,1596025.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_1930/pegasus.1Bl9J7rSW/individuals,,1982.7,0,0
individuals_ID0000101,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817948.0,1658817948.0,1658817953.0,5.0,,2426.0,2015.0,5.0,62.0,2539402330.0,5.0,1583241.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_1929/pegasus.HwTY4hIzO/individuals,,1927.9,0,0
individuals_ID0000068,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817973.0,1658817973.0,1658817978.0,5.0,,2426.0,2040.0,5.0,43.0,2539402330.0,5.0,931790.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_1886/pegasus.6kPjPYY5z/individuals,,1977.3,0,0
individuals_ID0000041,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658818128.0,1658818128.0,1658818133.0,5.0,,6.0,4615.0,5.0,194.0,2539481399.0,5.0,1375008.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_100/pegasus.iRyqjRVzw/individuals,,2021.3,0,0
individuals_ID0000100,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817948.0,1658817948.0,1658817953.0,5.0,,2426.0,2015.0,5.0,61.0,2539402330.0,5.0,1855400.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_1928/pegasus.QsNXhjyJ7/individuals,,1931.2,0,0
individuals_ID0000066,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817918.0,1658817918.0,1658817923.0,5.0,,2426.0,1985.0,5.0,30.0,2539402330.0,5.0,895008.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_1836/pegasus.B7brUx5tK/individuals,,1933.9,0,0
individuals_ID0000050,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817928.0,1658817928.0,1658817933.0,5.0,,2426.0,1995.0,5.0,29.0,2539481399.0,4.0,1804139.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_1834/pegasus.0zWt7bH3J/individuals,,1940.2,0,0
individuals_ID0000054,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817968.0,1658817968.0,1658817973.0,5.0,,2426.0,2035.0,5.0,30.0,2539402330.0,5.0,1204309.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_1835/pegasus.B3VBdwOYR/individuals,,1978.8,0,0
individuals_ID0000053,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817833.0,1658817833.0,1658817838.0,5.0,,2426.0,1900.0,5.0,29.0,2539402330.0,5.0,880636.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_1850/pegasus.qVMwfWHND/individuals,,1850.5,0,0
individuals_ID0000058,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658817913.0,1658817913.0,1658817918.0,5.0,,2426.0,1980.0,5.0,29.0,2539402330.0,5.0,2853286.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_1846/pegasus.kXwfZqw2n/individuals,,1928.6,0,0
individuals_ID0000057,compute,0,1658813502.0,,,1658813507.0,1658815873.0,1658817968.0,1658817968.0,1658817973.0,5.0,,2366.0,2095.0,5.0,29.0,2539402330.0,5.0,2428657.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_2069/pegasus.po7wyRIzc/individuals,,2046.6,0,0
individuals_ID0000056,compute,0,1658813502.0,,,1658813507.0,1658815873.0,1658817858.0,1658817858.0,1658817863.0,5.0,,2366.0,1985.0,5.0,29.0,2539402330.0,4.0,1942613.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_1827/pegasus.FtNSik9ZM/individuals,,1933.9,0,0
individuals_ID0000055,compute,0,1658813502.0,,,1658813507.0,1658815873.0,1658817978.0,1658817978.0,1658817983.0,5.0,,2366.0,2105.0,5.0,29.0,2539402330.0,5.0,1056335.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_1821/pegasus.hT5Ots7QU/individuals,,1928.5,0,0
individuals_ID0000059,compute,0,1658813502.0,,,1658813507.0,1658813706.0,1658816065.0,1658816065.0,1658816070.0,5.0,,199.0,2359.0,5.0,70.0,2539402330.0,4.0,2095899.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_965/pegasus.qVDtEKdb1/individuals,,2263.5,0,0
individuals_ID0000043,compute,0,1658813502.0,,,1658813507.0,1658813683.0,1658818298.0,1658818298.0,1658818303.0,5.0,,176.0,4615.0,5.0,98.0,2539481399.0,4.0,1197994.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_884/pegasus.J5RS8fbao/individuals,,2007.6,0,0
individuals_ID0000067,compute,0,1658813502.0,,,1658813507.0,1658815933.0,1658818013.0,1658818013.0,1658818018.0,5.0,,2426.0,2080.0,5.0,46.0,2539402330.0,5.0,741917.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_1885/pegasus.WN5ZvsEum/individuals,,2016.1,0,0
individuals_ID0000028,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658818163.0,1658818163.0,1658818168.0,5.0,,6.0,4650.0,5.0,193.0,2539481399.0,5.0,1931096.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_98/pegasus.8RimOfR7q/individuals,,2059.0,0,0
sifting_ID0000052,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658813707.0,1658813707.0,1658813712.0,5.0,,6.0,194.0,5.0,166.0,1580481751.0,5.0,1636846.0,poseidon,condorpool,worker1-container-20-23,sifting,/var/lib/condor/execute/dir_107/pegasus.ftUuXjQi2/sifting,,4.6,0,0
individuals_ID0000026,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815874.0,1658815874.0,1658815879.0,5.0,,6.0,2361.0,5.0,165.0,2539481399.0,5.0,2819648.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_106/pegasus.W5lhDXYzf/individuals,,2177.3,0,0
individuals_ID0000085,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815995.0,1658815995.0,1658816000.0,5.0,,5.0,2483.0,5.0,223.0,2539402330.0,5.0,2501945.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_102/pegasus.DSKc8MvS6/individuals,,2227.2,0,0
individuals_ID0000084,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658816060.0,1658816060.0,1658816065.0,5.0,,6.0,2547.0,5.0,172.0,2539402330.0,4.0,1345447.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_97/pegasus.oFY4V5wXN/individuals,,2338.2,0,0
individuals_ID0000009,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816295.0,1658816295.0,1658816300.0,5.0,,5.0,2783.0,5.0,198.0,2539481399.0,4.0,1377153.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_104/pegasus.oJmaL1rTj/individuals,,2176.8,0,0
individuals_ID0000008,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816040.0,1658816040.0,1658816045.0,5.0,,5.0,2528.0,5.0,179.0,2539481399.0,4.0,1234755.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_103/pegasus.NuK1rm2qX/individuals,,2327.0,0,0
individuals_ID0000003,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815985.0,1658815985.0,1658815990.0,5.0,,5.0,2473.0,5.0,198.0,2539481399.0,4.0,1236977.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_102/pegasus.RBsDic67s/individuals,,2246.3,0,0
individuals_ID0000002,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815859.0,1658815859.0,1658815864.0,5.0,,5.0,2347.0,5.0,93.0,2539481399.0,4.0,1261229.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_99/pegasus.l8N4fvxqz/individuals,,2232.2,0,0
individuals_ID0000089,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815990.0,1658815990.0,1658815995.0,5.0,,5.0,2478.0,5.0,151.0,2539402330.0,4.0,1013095.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_95/pegasus.Wf8jFRG2n/individuals,,2293.9,0,0
individuals_ID0000001,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658817758.0,1658817758.0,1658817763.0,5.0,,5.0,4246.0,5.0,156.0,2539481399.0,5.0,1064818.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_95/pegasus.BbWCSP4gJ/individuals,,1978.6,0,0
individuals_ID0000088,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816005.0,1658816005.0,1658816010.0,5.0,,5.0,2493.0,5.0,207.0,2539402330.0,4.0,1229565.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_102/pegasus.IRNyRenik/individuals,,2258.8,0,0
individuals_ID0000007,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658817958.0,1658817958.0,1658817963.0,5.0,,5.0,4446.0,5.0,188.0,2539481399.0,5.0,1044903.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_94/pegasus.kPk81Kntk/individuals,,2127.8,0,0
individuals_ID0000006,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815889.0,1658815889.0,1658815894.0,5.0,,5.0,2377.0,5.0,174.0,2539481399.0,4.0,1323930.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_100/pegasus.iS1AuAgP6/individuals,,2179.8,0,0
individuals_ID0000005,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816677.0,1658816677.0,1658816682.0,5.0,,5.0,3165.0,5.0,210.0,2539481399.0,5.0,1044356.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_104/pegasus.ZAWfY8Um1/individuals,,2192.7,0,0
individuals_ID0000004,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815924.0,1658815924.0,1658815929.0,5.0,,5.0,2412.0,5.0,133.0,2539481399.0,5.0,1423369.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_99/pegasus.i7azb7Hk5/individuals,,2254.6,0,0
individuals_ID0000072,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815965.0,1658815965.0,1658815970.0,5.0,,5.0,2453.0,5.0,131.0,2539402330.0,5.0,1546941.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_104/pegasus.5u3uUT1Eq/individuals,,2297.8,0,0
individuals_ID0000027,compute,0,1658813502.0,,,1658813507.0,1658813513.0,1658815990.0,1658815990.0,1658815995.0,5.0,,6.0,2477.0,5.0,180.0,2539481399.0,5.0,1705408.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_103/pegasus.2P9e464DD/individuals,,2271.4,0,0
individuals_ID0000070,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816080.0,1658816080.0,1658816085.0,5.0,,5.0,2568.0,5.0,223.0,2539402330.0,4.0,1700310.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_103/pegasus.MLQD9BzKl/individuals,,2319.8,0,0
individuals_ID0000076,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815939.0,1658815939.0,1658815944.0,5.0,,5.0,2427.0,5.0,220.0,2539402330.0,5.0,1833268.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_104/pegasus.xuwpEWzg2/individuals,,2186.5,0,0
individuals_ID0000075,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658817848.0,1658817848.0,1658817853.0,5.0,,5.0,4336.0,5.0,191.0,2539402330.0,5.0,1990911.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_95/pegasus.m3MOeDOFn/individuals,,2051.5,0,0
individuals_ID0000074,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816060.0,1658816060.0,1658816065.0,5.0,,5.0,2548.0,5.0,211.0,2539402330.0,5.0,1291652.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_100/pegasus.HprXJJI7M/individuals,,2314.4,0,0
individuals_ID0000073,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816005.0,1658816005.0,1658816010.0,5.0,,5.0,2493.0,5.0,228.0,2539402330.0,5.0,1792344.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_103/pegasus.XbvifIJZv/individuals,,2241.1,0,0
individuals_ID0000079,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815919.0,1658815919.0,1658815924.0,5.0,,5.0,2407.0,5.0,132.0,2539402330.0,5.0,2078283.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_101/pegasus.eOpYRu6k0/individuals,,2251.3,0,0
individuals_ID0000078,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658817548.0,1658817548.0,1658817553.0,5.0,,5.0,4036.0,5.0,193.0,2539402330.0,5.0,2199700.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_95/pegasus.Nfk5TpM3Z/individuals,,2032.3,0,0
individuals_ID0000077,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658816055.0,1658816055.0,1658816060.0,5.0,,5.0,2543.0,5.0,232.0,2539402330.0,5.0,1645725.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_103/pegasus.uZ3PCIuVh/individuals,,2275.7,0,0
individuals_ID0000086,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815980.0,1658815980.0,1658815985.0,5.0,,5.0,2468.0,5.0,117.0,2539402330.0,5.0,1713838.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_104/pegasus.gklNh9wwP/individuals,,2329.2,0,0
individuals_ID0000087,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815959.0,1658815959.0,1658815965.0,5.0,,5.0,2447.0,6.0,178.0,2539402330.0,4.0,1575210.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_101/pegasus.d0Qi062tR/individuals,,2245.1,0,0
individuals_ID0000071,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815889.0,1658815889.0,1658815894.0,5.0,,5.0,2377.0,5.0,168.0,2539402330.0,4.0,1702110.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_105/pegasus.yPdplabpA/individuals,,2183.7,0,0
individuals_ID0000081,compute,0,1658813502.0,,,1658813507.0,1658813512.0,1658815959.0,1658815959.0,1658815965.0,5.0,,5.0,2447.0,6.0,93.0,2539402330.0,5.0,1447862.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_104/pegasus.aoXVrcIvU/individuals,,2331.7,0,0
