,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
individuals_ID0000036,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779293.0,1658779293.0,1658779298.0,5.0,,20.0,2537.0,5.0,174.0,2539481399.0,4.0,844536.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_4167/pegasus.USxdffKih/individuals,,2340.5,0,0
sifting_ID0000104,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658776841.0,1658776841.0,1658776846.0,5.0,,20.0,85.0,5.0,60.0,1708159164.0,5.0,1055195.0,poseidon,condorpool,worker1-container-16-19,sifting,/var/lib/condor/execute/dir_2473/pegasus.4g81pUg74/sifting,,4.4,0,0
individuals_ID0000035,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779418.0,1658779418.0,1658779423.0,5.0,,20.0,2662.0,5.0,166.0,2539481399.0,4.0,2879747.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_3314/pegasus.7XpjQEvQ2/individuals,,2353.4,0,0
individuals_ID0000033,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779469.0,1658779469.0,1658779474.0,5.0,,20.0,2713.0,5.0,228.0,2539481399.0,5.0,1455759.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_2961/pegasus.VhiPrxQYV/individuals,,2456.9,0,0
individuals_ID0000039,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779605.0,1658779605.0,1658779610.0,5.0,,20.0,2849.0,5.0,169.0,2539481399.0,5.0,1272729.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_2610/pegasus.l5LUVi3qi/individuals,,2253.0,0,0
individuals_ID0000038,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779258.0,1658779258.0,1658779263.0,5.0,,20.0,2502.0,5.0,167.0,2539481399.0,4.0,1986897.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_5852/pegasus.QOfUTolVY/individuals,,2312.2,0,0
individuals_ID0000037,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779495.0,1658779495.0,1658779500.0,5.0,,20.0,2739.0,5.0,244.0,2539481399.0,5.0,1533323.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_3433/pegasus.rCzQOLhbc/individuals,,2463.8,0,0
individuals_ID0000021,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779328.0,1658779328.0,1658779333.0,5.0,,20.0,2572.0,5.0,203.0,2539481399.0,4.0,1385143.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_2473/pegasus.9AZNEqHCi/individuals,,2350.8,0,0
individuals_ID0000020,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779368.0,1658779368.0,1658779373.0,5.0,,20.0,2612.0,5.0,231.0,2539481399.0,5.0,1521383.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_2059/pegasus.wKAfQbDhP/individuals,,2352.2,0,0
individuals_ID0000025,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779233.0,1658779233.0,1658779238.0,5.0,,20.0,2477.0,5.0,108.0,2539481399.0,5.0,2145957.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_2473/pegasus.HdOOT3LtY/individuals,,2347.1,0,0
individuals_ID0000024,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779313.0,1658779313.0,1658779318.0,5.0,,20.0,2557.0,5.0,172.0,2539481399.0,5.0,1418459.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_2467/pegasus.22uk1HIRs/individuals,,2361.4,0,0
individuals_ID0000023,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779293.0,1658779293.0,1658779298.0,5.0,,20.0,2537.0,5.0,178.0,2539481399.0,4.0,1544089.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_2471/pegasus.gUV1CTsx6/individuals,,2332.4,0,0
individuals_ID0000022,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779223.0,1658779223.0,1658779228.0,5.0,,20.0,2467.0,5.0,145.0,2539481399.0,5.0,1057356.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_2909/pegasus.h869HLZRj/individuals,,2297.3,0,0
individuals_ID0000034,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779273.0,1658779273.0,1658779278.0,5.0,,20.0,2517.0,5.0,141.0,2539481399.0,4.0,1553188.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_2600/pegasus.hfPfhHNvg/individuals,,2351.4,0,0
individuals_ID0000029,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779318.0,1658779318.0,1658779323.0,5.0,,20.0,2562.0,5.0,209.0,2539481399.0,5.0,1919111.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_2473/pegasus.y26BA4VPF/individuals,,2331.3,0,0
individuals_ID0000040,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779273.0,1658779273.0,1658779278.0,5.0,,20.0,2517.0,5.0,183.0,2539481399.0,4.0,1023946.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_5855/pegasus.9okibeWLZ/individuals,,2305.2,0,0
individuals_ID0000042,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779283.0,1658779283.0,1658779288.0,5.0,,20.0,2527.0,5.0,162.0,2539481399.0,4.0,1083026.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_2469/pegasus.0kEyX9aMh/individuals,,2339.0,0,0
individuals_ID0000061,compute,0,1658776731.0,,,1658776741.0,1658779335.0,1658781328.0,1658781328.0,1658781333.0,10.0,,2594.0,1993.0,5.0,29.0,2539402330.0,4.0,2623011.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_5076/pegasus.7ygSwFa73/individuals,,1943.3,0,0
individuals_ID0000060,compute,0,1658776731.0,,,1658776741.0,1658779335.0,1658781343.0,1658781343.0,1658781348.0,10.0,,2594.0,2008.0,5.0,29.0,2539402330.0,5.0,3936509.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_5119/pegasus.LMvp7smSk/individuals,,1953.7,0,0
individuals_ID0000065,compute,0,1658776731.0,,,1658776736.0,1658779335.0,1658781333.0,1658781333.0,1658781338.0,5.0,,2599.0,1998.0,5.0,30.0,2539402330.0,5.0,1642053.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_4410/pegasus.ZlvlZxw6B/individuals,,1949.1,0,0
individuals_ID0000064,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781268.0,1658781268.0,1658781273.0,5.0,,2539.0,1993.0,5.0,46.0,2539402330.0,4.0,1899852.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_4729/pegasus.74D61Ya5G/individuals,,1924.6,0,0
individuals_ID0000063,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781263.0,1658781263.0,1658781268.0,5.0,,2539.0,1988.0,5.0,46.0,2539402330.0,4.0,2938517.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_4435/pegasus.IP4FP1XVG/individuals,,1920.1,0,0
individuals_ID0000062,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781293.0,1658781293.0,1658781298.0,5.0,,2539.0,2018.0,5.0,46.0,2539402330.0,4.0,2082812.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_7679/pegasus.B85mGt0Yy/individuals,,1952.9,0,0
individuals_ID0000102,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781263.0,1658781263.0,1658781268.0,5.0,,2539.0,1988.0,5.0,44.0,2539402330.0,4.0,1460505.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_4253/pegasus.WHUT54HJo/individuals,,1922.7,0,0
individuals_ID0000069,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781298.0,1658781298.0,1658781303.0,5.0,,2539.0,2023.0,5.0,46.0,2539402330.0,4.0,1596053.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_4728/pegasus.wxK0nY5KD/individuals,,1957.3,0,0
individuals_ID0000101,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781263.0,1658781263.0,1658781268.0,5.0,,2539.0,1988.0,5.0,45.0,2539402330.0,4.0,1583282.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_4252/pegasus.43RCBfHyD/individuals,,1922.9,0,0
individuals_ID0000068,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781288.0,1658781288.0,1658781293.0,5.0,,2539.0,2013.0,5.0,42.0,2539402330.0,4.0,931886.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_4434/pegasus.xNT3ThWm3/individuals,,1949.1,0,0
individuals_ID0000041,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779343.0,1658779343.0,1658779348.0,5.0,,20.0,2587.0,5.0,222.0,2539481399.0,5.0,1374696.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_2475/pegasus.0U6exGKsr/individuals,,2338.4,0,0
individuals_ID0000100,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781263.0,1658781263.0,1658781268.0,5.0,,2539.0,1988.0,5.0,46.0,2539402330.0,5.0,1855641.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_7678/pegasus.iucHwF67q/individuals,,1924.3,0,0
individuals_ID0000066,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781243.0,1658781243.0,1658781248.0,5.0,,2539.0,1968.0,5.0,29.0,2539402330.0,5.0,894984.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_3831/pegasus.WPkdmV76V/individuals,,1918.7,0,0
individuals_ID0000050,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781273.0,1658781273.0,1658781278.0,5.0,,2539.0,1998.0,5.0,30.0,2539481399.0,5.0,1804105.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_4248/pegasus.qM6psLF3T/individuals,,1950.9,0,0
individuals_ID0000054,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781278.0,1658781278.0,1658781283.0,5.0,,2539.0,2003.0,5.0,30.0,2539402330.0,4.0,1204500.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_4280/pegasus.06GQ3OAyK/individuals,,1951.7,0,0
individuals_ID0000053,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781178.0,1658781178.0,1658781183.0,5.0,,2539.0,1903.0,5.0,29.0,2539402330.0,4.0,880550.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_4432/pegasus.hYv8sLSTw/individuals,,1850.1,0,0
individuals_ID0000058,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781258.0,1658781258.0,1658781263.0,5.0,,2539.0,1983.0,5.0,30.0,2539402330.0,5.0,2853429.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_5953/pegasus.YhijNGAjK/individuals,,1932.4,0,0
individuals_ID0000057,compute,0,1658776731.0,,,1658776736.0,1658779215.0,1658781318.0,1658781318.0,1658781323.0,5.0,,2479.0,2103.0,5.0,29.0,2539402330.0,4.0,2428623.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_4228/pegasus.LwoxgzJQL/individuals,,2050.2,0,0
individuals_ID0000056,compute,0,1658776731.0,,,1658776736.0,1658779215.0,1658781173.0,1658781173.0,1658781178.0,5.0,,2479.0,1958.0,5.0,29.0,2539402330.0,5.0,1942745.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_4167/pegasus.FLXCbDvsq/individuals,,1907.6,0,0
individuals_ID0000055,compute,0,1658776731.0,,,1658776736.0,1658779215.0,1658781223.0,1658781223.0,1658781228.0,5.0,,2479.0,2008.0,5.0,30.0,2539402330.0,5.0,1056516.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_4958/pegasus.XRX08wMtF/individuals,,1954.3,0,0
individuals_ID0000059,compute,0,1658776731.0,,,1658776736.0,1658776929.0,1658779403.0,1658779403.0,1658779408.0,5.0,,193.0,2474.0,5.0,94.0,2539402330.0,4.0,2095742.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_3174/pegasus.Tv4gTNSWG/individuals,,2351.0,0,0
individuals_ID0000043,compute,0,1658776731.0,,,1658776736.0,1658776842.0,1658779485.0,1658779485.0,1658779490.0,5.0,,106.0,2643.0,5.0,155.0,2539481399.0,5.0,1197704.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_3257/pegasus.VmDYwdpFM/individuals,,2461.8,0,0
individuals_ID0000067,compute,0,1658776731.0,,,1658776736.0,1658779275.0,1658781283.0,1658781283.0,1658781288.0,5.0,,2539.0,2008.0,5.0,30.0,2539402330.0,5.0,742004.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_4249/pegasus.Gc3owjXZx/individuals,,1958.0,0,0
individuals_ID0000028,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779213.0,1658779213.0,1658779218.0,5.0,,20.0,2457.0,5.0,124.0,2539481399.0,4.0,1930719.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_3201/pegasus.PN03MmweU/individuals,,2311.7,0,0
sifting_ID0000052,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658776931.0,1658776931.0,1658776936.0,5.0,,20.0,175.0,5.0,139.0,1580481751.0,5.0,1636846.0,poseidon,condorpool,worker1-container-28-31,sifting,/var/lib/condor/execute/dir_2367/pegasus.oBIhDltuk/sifting,,4.7,0,0
individuals_ID0000026,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779403.0,1658779403.0,1658779408.0,5.0,,20.0,2647.0,5.0,164.0,2539481399.0,4.0,2819340.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_3277/pegasus.dlJGvINWk/individuals,,2458.3,0,0
individuals_ID0000085,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779726.0,1658779726.0,1658779731.0,5.0,,20.0,2970.0,5.0,174.0,2539402330.0,4.0,2501617.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_2606/pegasus.M4UjxJRcw/individuals,,2215.0,0,0
individuals_ID0000084,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779308.0,1658779308.0,1658779313.0,5.0,,20.0,2552.0,5.0,180.0,2539402330.0,5.0,1345302.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_5851/pegasus.HrZ3hZKgF/individuals,,2348.7,0,0
individuals_ID0000009,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779333.0,1658779333.0,1658779338.0,5.0,,20.0,2577.0,5.0,207.0,2539481399.0,5.0,1376743.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_3429/pegasus.diWR5UUBu/individuals,,2344.9,0,0
individuals_ID0000008,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779238.0,1658779238.0,1658779243.0,5.0,,20.0,2482.0,5.0,114.0,2539481399.0,4.0,1234587.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_2470/pegasus.9js41O4tp/individuals,,2346.2,0,0
individuals_ID0000003,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779439.0,1658779439.0,1658779444.0,5.0,,20.0,2683.0,5.0,186.0,2539481399.0,5.0,1236909.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_2056/pegasus.jfvhU3Lu1/individuals,,2473.4,0,0
individuals_ID0000002,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779338.0,1658779338.0,1658779343.0,5.0,,20.0,2582.0,5.0,217.0,2539481399.0,4.0,1261139.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_2470/pegasus.F9gZywB92/individuals,,2341.1,0,0
individuals_ID0000089,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779303.0,1658779303.0,1658779308.0,5.0,,20.0,2547.0,5.0,207.0,2539402330.0,5.0,1012861.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_2464/pegasus.qtdqecDCW/individuals,,2305.4,0,0
individuals_ID0000001,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779293.0,1658779293.0,1658779298.0,5.0,,20.0,2537.0,5.0,186.0,2539481399.0,4.0,1064511.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_2468/pegasus.Rj9clgWPl/individuals,,2331.4,0,0
individuals_ID0000088,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779313.0,1658779313.0,1658779318.0,5.0,,20.0,2557.0,5.0,179.0,2539402330.0,4.0,1229375.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_2906/pegasus.Zvhfp4bll/individuals,,2348.5,0,0
individuals_ID0000007,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779198.0,1658779198.0,1658779203.0,5.0,,20.0,2442.0,5.0,112.0,2539481399.0,4.0,1044387.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_2470/pegasus.Fv3hT4zPL/individuals,,2307.1,0,0
individuals_ID0000006,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779408.0,1658779408.0,1658779413.0,5.0,,20.0,2652.0,5.0,181.0,2539481399.0,4.0,1323872.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_3473/pegasus.IovTSuj5H/individuals,,2444.8,0,0
individuals_ID0000005,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779444.0,1658779444.0,1658779449.0,5.0,,19.0,2689.0,5.0,188.0,2539481399.0,4.0,1044035.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_2398/pegasus.uwAlnJQqc/individuals,,2476.1,0,0
individuals_ID0000004,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779363.0,1658779363.0,1658779368.0,5.0,,19.0,2608.0,5.0,217.0,2539481399.0,4.0,1423317.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_3198/pegasus.z1tzbuPc2/individuals,,2365.1,0,0
individuals_ID0000072,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779418.0,1658779418.0,1658779423.0,5.0,,19.0,2663.0,5.0,172.0,2539402330.0,4.0,1546784.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_2362/pegasus.FrwO4MOqS/individuals,,2470.0,0,0
individuals_ID0000027,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779338.0,1658779338.0,1658779343.0,5.0,,20.0,2582.0,5.0,99.0,2539481399.0,5.0,1705310.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_3476/pegasus.nHzUE4X0f/individuals,,2462.1,0,0
individuals_ID0000070,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779429.0,1658779429.0,1658779434.0,5.0,,19.0,2674.0,5.0,185.0,2539402330.0,5.0,1700016.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_2416/pegasus.bg6XPOCEn/individuals,,2464.2,0,0
individuals_ID0000076,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779474.0,1658779474.0,1658779480.0,5.0,,19.0,2719.0,6.0,103.0,2539402330.0,5.0,1833072.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_2595/pegasus.LXwBSODFz/individuals,,2592.2,0,0
individuals_ID0000075,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779288.0,1658779288.0,1658779293.0,5.0,,19.0,2533.0,5.0,191.0,2539402330.0,4.0,1990492.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_3309/pegasus.QSDAG55Gl/individuals,,2315.1,0,0
individuals_ID0000074,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779313.0,1658779313.0,1658779318.0,5.0,,19.0,2558.0,5.0,192.0,2539402330.0,5.0,1291426.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_2956/pegasus.O9HbPyRdM/individuals,,2339.0,0,0
individuals_ID0000073,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779248.0,1658779248.0,1658779253.0,5.0,,19.0,2493.0,5.0,105.0,2539402330.0,5.0,1792137.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_4162/pegasus.A8qKz5sPd/individuals,,2364.9,0,0
individuals_ID0000079,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779298.0,1658779298.0,1658779303.0,5.0,,19.0,2543.0,5.0,169.0,2539402330.0,4.0,2078107.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_2605/pegasus.pGuhuD6pM/individuals,,2352.0,0,0
individuals_ID0000078,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779333.0,1658779333.0,1658779338.0,5.0,,19.0,2578.0,5.0,166.0,2539402330.0,5.0,2199569.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_5849/pegasus.U5fGA7TTj/individuals,,2385.0,0,0
individuals_ID0000077,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779308.0,1658779308.0,1658779313.0,5.0,,19.0,2553.0,5.0,188.0,2539402330.0,5.0,1645600.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_3428/pegasus.HC1GQ7RS0/individuals,,2340.1,0,0
individuals_ID0000086,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779313.0,1658779313.0,1658779318.0,5.0,,20.0,2557.0,5.0,176.0,2539402330.0,4.0,1713722.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_4163/pegasus.sfmFgyEIa/individuals,,2353.7,0,0
individuals_ID0000087,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779454.0,1658779454.0,1658779459.0,5.0,,20.0,2698.0,5.0,216.0,2539402330.0,5.0,1575021.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_2957/pegasus.GFr6vqXZH/individuals,,2459.0,0,0
individuals_ID0000071,compute,0,1658776731.0,,,1658776736.0,1658776755.0,1658779413.0,1658779413.0,1658779418.0,5.0,,19.0,2658.0,5.0,181.0,2539402330.0,5.0,1702126.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_3274/pegasus.J9bva4GP7/individuals,,2458.2,0,0
individuals_ID0000081,compute,0,1658776731.0,,,1658776736.0,1658776756.0,1658779263.0,1658779263.0,1658779268.0,5.0,,20.0,2507.0,5.0,154.0,2539402330.0,4.0,1447634.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_2596/pegasus.ts5yIDbzG/individuals,,2330.3,0,0
