,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
preprocess_ID0000003,hdd_5,compute,0,1677036852.0,,,1677036857.0,1677036824.0,1677036843.0,1677036864.0,1677037063.0,1677036956.0,1677036963.0,1677037063.0,1677037068.0,5.0,,7.0,199.0,5.0,19.0,467356066.0,7.0,160257914.0,poseidon,condorpool,poseidon-worker-1-container-40-47,preprocess,/srv/preprocess,,4.1,0,0
nlp_ID0000002,None,compute,0,1677036852.0,,,1677036857.0,1677036824.0,1677036842.0,1677036864.0,1677037133.0,1677037080.0,1677037085.0,1677037133.0,1677037138.0,5.0,,7.0,269.0,5.0,18.0,369033604.0,5.0,2755872.0,poseidon,condorpool,poseidon-worker-2-container-40-47,nlp,/srv/nlp,,1417.8,0,0
eda_ID0000001,hdd_5,compute,0,1677036852.0,,,1677036857.0,1677036824.0,1677036869.0,1677036864.0,1677037018.0,1677036964.0,1677036969.0,1677037018.0,1677037023.0,5.0,,7.0,154.0,5.0,45.0,464177772.0,5.0,1195578.0,poseidon,condorpool,poseidon-worker-3-container-24-31,eda,/srv/eda,,34.4,0,0
feature_eng_0_ID0000004,hdd_5,compute,0,1677037068.0,,,1677037073.0,1677037034.0,1677037078.0,1677037074.0,1677037208.0,1677037156.0,1677037161.0,1677037208.0,1677037213.0,5.0,,1.0,134.0,5.0,44.0,369949088.0,5.0,893320.0,poseidon,condorpool,poseidon-worker-3-container-24-31,feature_eng_0,/srv/feature_eng_0,,5.1,0,0
feature_eng_1_ID0000005,hdd_5,compute,0,1677037068.0,,,1677037073.0,1677037035.0,1677037053.0,1677037074.0,1677037348.0,1677037288.0,1677037298.0,1677037348.0,1677037353.0,5.0,,1.0,274.0,5.0,18.0,528250191.0,10.0,393324463.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_1,/srv/feature_eng_1,,15.6,0,0
stage_out_local_condorpool_0_0,None,transfer,0,1677037138.0,,,1677037143.0,,,1677037143.0,1677037153.0,1677037144.0,1677037148.0,1677037153.0,1677037158.0,5.0,,0.0,10.0,5.0,,,4.0,164209364.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.0,0,0
register_condorpool_0_0,None,auxiliary,0,1677037158.0,,,1677037163.0,,,1677037163.0,1677037168.0,,,1677037168.0,1677037173.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/pegasus.8361868272535130026.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/nlp_ID0000002.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/eda_ID0000001.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/preprocess_ID0000003.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/register_condorpool_0_0.in",3.0,0,0
feature_eng_4_ID0000008,hdd_5,compute,0,1677037353.0,,,1677037358.0,1677037335.0,1677037357.0,1677037375.0,1677038268.0,1677038193.0,1677038217.0,1677038268.0,1677038273.0,5.0,,17.0,893.0,5.0,22.0,761328752.0,24.0,1201824259.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_4,/srv/feature_eng_4,,51.4,0,0
feature_eng_2_ID0000006,hdd_5,compute,0,1677037353.0,,,1677037358.0,1677037335.0,1677037644.0,1677037375.0,1677038348.0,1677038266.0,1677038296.0,1677038348.0,1677038353.0,5.0,,17.0,973.0,5.0,309.0,761320658.0,30.0,1748107178.0,poseidon,condorpool,poseidon-worker-3-container-24-31,feature_eng_2,/srv/feature_eng_2,,280.2,0,0
stage_out_local_condorpool_1_0,None,transfer,0,1677037353.0,,,1677037358.0,,,1677037359.0,1677037368.0,1677037359.0,1677037363.0,1677037368.0,1677037373.0,5.0,,1.0,9.0,5.0,,,4.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.2,0,0
feature_eng_5_ID0000009,hdd_5,compute,0,1677037353.0,,,1677037358.0,1677037320.0,1677037346.0,1677037360.0,1677037943.0,1677037878.0,1677037892.0,1677037943.0,1677037948.0,5.0,,2.0,583.0,5.0,26.0,856820455.0,14.0,655540227.0,poseidon,condorpool,poseidon-worker-3-container-24-31,feature_eng_5,/srv/feature_eng_5,,217.7,0,0
feature_eng_3_ID0000007,hdd_5,compute,0,1677037353.0,,,1677037358.0,1677037320.0,1677037345.0,1677037360.0,1677038268.0,1677038193.0,1677038217.0,1677038268.0,1677038273.0,5.0,,2.0,908.0,5.0,25.0,762217561.0,24.0,1179971921.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_3,/srv/feature_eng_3,,108.6,0,0
register_condorpool_1_0,None,auxiliary,0,1677037373.0,,,1677037378.0,,,1677037379.0,1677037383.0,,,1677037383.0,1677037388.0,5.0,,1.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/pegasus.8361868272535130026.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/feature_eng_1_ID0000005.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/feature_eng_0_ID0000004.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/register_condorpool_1_0.in",3.0,0,0
stage_out_local_condorpool_2_0,None,transfer,0,1677038353.0,,,1677038358.0,,,1677038358.0,1677038383.0,1677038359.0,1677038378.0,1677038383.0,1677038388.0,5.0,,0.0,25.0,5.0,,,19.0,4785443585.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,20.9,0,0
feature_merge_ID0000010,hdd_5,compute,0,1677038353.0,,,1677038358.0,1677038320.0,1677038388.0,1677038360.0,1677040034.0,1677039933.0,1677039983.0,1677040034.0,1677040039.0,5.0,,2.0,1674.0,5.0,68.0,5155397110.0,50.0,2993643458.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_merge,/srv/feature_merge,,63.9,0,0
register_condorpool_2_0,None,auxiliary,0,1677038388.0,,,1677038393.0,,,1677038393.0,1677038398.0,,,1677038398.0,1677038403.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/pegasus.8361868272535130026.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/feature_eng_5_ID0000009.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/feature_eng_2_ID0000006.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/feature_eng_3_ID0000007.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/feature_eng_4_ID0000008.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/register_condorpool_2_0.in",3.0,0,0
stage_inter_local_xgboost_model_ID0000021_0,None,transfer,0,1677040039.0,,,1677040044.0,1677040044.0,1677040077.0,1677040044.0,1677040084.0,,,1677040084.0,1677040089.0,5.0,,0.0,40.0,5.0,33.0,2646308508.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,9.2,0,0
stage_inter_local_model_predict_ID0000022_0,None,transfer,0,1677040039.0,,,1677040044.0,1677040044.0,1677040048.0,1677040044.0,1677040054.0,,,1677040054.0,1677040059.0,5.0,,0.0,10.0,5.0,4.0,54050130.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_inter_local_xgboost_hp_tuning_workflow_ID0000015_0,None,transfer,0,1677040039.0,,,1677040044.0,1677040044.0,1677040046.0,1677040044.0,1677040054.0,,,1677040054.0,1677040059.0,5.0,,0.0,10.0,5.0,2.0,826.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.3,0,0
stage_out_local_condorpool_3_0,None,transfer,0,1677040039.0,,,1677040044.0,,,1677040044.0,1677040074.0,1677040044.0,1677040067.0,1677040074.0,1677040079.0,5.0,,0.0,30.0,5.0,,,23.0,2993643458.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,14.3,0,0
stage_inter_local_xgboost_model_ID0000013_0,None,transfer,0,1677040039.0,,,1677040044.0,1677040044.0,1677040052.0,1677040044.0,1677040059.0,,,1677040059.0,1677040064.0,5.0,,0.0,15.0,5.0,8.0,269346726.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.4,0,0
stage_inter_local_model_predict_ID0000014_0,None,transfer,0,1677040039.0,,,1677040044.0,1677040044.0,1677040048.0,1677040044.0,1677040054.0,,,1677040054.0,1677040059.0,5.0,,0.0,10.0,5.0,4.0,4411696.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
xgboost_hp_tuning_workflow_ID0000015,None,compute,0,1677040059.0,,,1677040064.0,,,1677040064.0,1677040079.0,,,1677040079.0,1677040084.0,5.0,,0.0,15.0,5.0,,,,,poseidon,local,poseidon-submit.novalocal,xgboost_hp_tuning_workflow,/var/spool/condor/local_univ_execute/dir_1884045/xgboost_hp_tuning_workflow,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/xgboost_hp_tuning_workflow_ID0000015.sh,0.1,0,0
xgboost_hp_tuning_workflow_ID0000011,None,compute,0,1677040059.0,,,1677040064.0,,,1677040064.0,1677040079.0,,,1677040079.0,1677040084.0,5.0,,0.0,15.0,5.0,,,,,poseidon,local,poseidon-submit.novalocal,xgboost_hp_tuning_workflow,/var/spool/condor/local_univ_execute/dir_1884046/xgboost_hp_tuning_workflow,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/xgboost_hp_tuning_workflow_ID0000011.sh,0.1,0,0
xgboost_hp_tuning_workflow_ID0000019,None,compute,0,1677040059.0,,,1677040064.0,,,1677040064.0,1677040079.0,,,1677040079.0,1677040084.0,5.0,,0.0,15.0,5.0,,,,,poseidon,local,poseidon-submit.novalocal,xgboost_hp_tuning_workflow,/var/spool/condor/local_univ_execute/dir_1884049/xgboost_hp_tuning_workflow,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/xgboost_hp_tuning_workflow_ID0000019.sh,0.1,0,0
register_condorpool_3_0,None,auxiliary,0,1677040079.0,,,1677040084.0,,,1677040084.0,1677040089.0,,,1677040089.0,1677040094.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/pegasus.8361868272535130026.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/feature_merge_ID0000010.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/register_condorpool_3_0.in,3.1,0,0
pegasus-plan_ID0000016,None,subwf,0,1677040084.0,1677040084.0,1677040089.0,1677040094.0,,,1677040095.0,1677040990.0,,,,,0.0,5.0,1.0,895.0,,,,,,poseidon,local,poseidon-submit,condor::dagman,/usr/bin/condor_dagman,-p 0  -f -l . -Notification never -Debug 3 -Lockfile xgboost_hp_tuning_group_1.dag.lock -Dag xgboost_hp_tuning_group_1.dag -AllowVersionMismatch  -AutoRescue 1 -DoRescueFrom 0,0.0,0,0
pegasus-plan_ID0000012,None,subwf,0,1677040084.0,1677040084.0,1677040089.0,1677040094.0,,,1677040095.0,1677041020.0,,,,,0.0,5.0,1.0,925.0,,,,,,poseidon,local,poseidon-submit,condor::dagman,/usr/bin/condor_dagman,-p 0  -f -l . -Notification never -Debug 3 -Lockfile xgboost_hp_tuning_group_0.dag.lock -Dag xgboost_hp_tuning_group_0.dag -AllowVersionMismatch  -AutoRescue 1 -DoRescueFrom 0,0.0,0,0
stage_out_local_local_4_0,None,transfer,0,1677040084.0,,,1677040089.0,,,1677040089.0,1677040099.0,1677040089.0,1677040093.0,1677040099.0,1677040104.0,5.0,,0.0,10.0,5.0,,,4.0,85038.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
pegasus-plan_ID0000020,None,subwf,0,1677040084.0,1677040084.0,1677040089.0,1677040094.0,,,1677040095.0,1677041545.0,,,,,0.0,5.0,1.0,1450.0,,,,,,poseidon,local,poseidon-submit,condor::dagman,/usr/bin/condor_dagman,-p 0  -f -l . -Notification never -Debug 3 -Lockfile xgboost_hp_tuning_group_2.dag.lock -Dag xgboost_hp_tuning_group_2.dag -AllowVersionMismatch  -AutoRescue 1 -DoRescueFrom 0,0.0,0,0
create_dir_predict-future-sales-hp-tuning_0_condorpool_pegasus-plan_ID0000012,None,auxiliary,0,1677040095.0,,,1677040096.0,,,1677040099.0,1677040106.0,,,1677040106.0,1677040111.0,1.0,,3.0,7.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L xgboost_hp_tuning_group_0 -T 2023-02-22T04:28:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales-hp-tuning_0_condorpool_pegasus-plan_ID0000016,None,auxiliary,0,1677040095.0,,,1677040096.0,,,1677040099.0,1677040106.0,,,1677040106.0,1677040111.0,1.0,,3.0,7.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L xgboost_hp_tuning_group_1 -T 2023-02-22T04:28:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales-hp-tuning_0_condorpool_pegasus-plan_ID0000020,None,auxiliary,0,1677040095.0,,,1677040096.0,,,1677040099.0,1677040106.0,,,1677040106.0,1677040111.0,1.0,,3.0,7.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L xgboost_hp_tuning_group_2 -T 2023-02-22T04:28:06+00:00 pegasus-transfer,0.3,0,0
register_local_4_0,None,auxiliary,0,1677040104.0,,,1677040109.0,,,1677040110.0,1677040114.0,,,1677040114.0,1677040119.0,5.0,,1.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/pegasus.8361868272535130026.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/xgboost_hp_tuning_workflow_ID0000011.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/xgboost_hp_tuning_workflow_ID0000019.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/xgboost_hp_tuning_workflow_ID0000015.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0079/00/00/register_local_4_0.in",2.9,0,0
stage_in_local_condorpool_0_2_pegasus-plan_ID0000012,None,transfer,0,1677040111.0,,,1677040116.0,1677040116.0,1677040127.0,1677040116.0,1677040136.0,,,1677040136.0,1677040141.0,5.0,,0.0,20.0,5.0,11.0,735985664.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L xgboost_hp_tuning_group_0 -T 2023-02-22T04:28:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,4.2,0,0
stage_in_local_condorpool_0_0_pegasus-plan_ID0000016,None,transfer,0,1677040111.0,,,1677040116.0,1677040116.0,1677040121.0,1677040116.0,1677040131.0,,,1677040131.0,1677040136.0,5.0,,0.0,15.0,5.0,5.0,12142.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L xgboost_hp_tuning_group_1 -T 2023-02-22T04:28:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_1_0_pegasus-plan_ID0000016,None,transfer,0,1677040111.0,,,1677040116.0,1677040116.0,1677040120.0,1677040116.0,1677040126.0,,,1677040126.0,1677040131.0,5.0,,0.0,10.0,5.0,4.0,2874.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L xgboost_hp_tuning_group_1 -T 2023-02-22T04:28:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.5,0,0
